"Date"	"P"	"Q"	"E"
1994-09-25	6.32	154.257	10.97
1994-09-26	12.14	175.72	9.12
1994-09-27	16.34	284.019	9.7
1994-09-28	26.81	415.796	11
1994-09-29	2.87	243.513	11.08
1994-09-30	8.15	241.15	12.6
1994-10-01	2.76	212.964	15.45
1994-10-02	4.41	199.229	14.72
1994-10-03	4.11	201.732	14.63
1994-10-04	0.06	193.455	12.3
1994-10-05	7.27	171.283	13.53
1994-10-06	0.95	179.083	19.51
1994-10-07	6.5	176.087	13.43
1994-10-08	12.42	169.774	11.97
1994-10-09	2.94	227.31	12.35
1994-10-10	8.51	229.062	18.2
1994-10-11	0.04	188.1	14.93
1994-10-12	0	166.845	18.86
1994-10-13	0	157.758	18.18
1994-10-14	0	153.316	22.45
1994-10-15	0	148.082	25.69
1994-10-16	0	143.797	27.43
1994-10-17	0.07	139.772	19.72
1994-10-18	0.05	135.125	19.78
1994-10-19	0.94	136.192	19.14
1994-10-20	5.8	134.167	16
1994-10-21	1.19	138.895	17.76
1994-10-22	0.04	134.056	19.05
1994-10-23	0	128.487	21.01
1994-10-24	0	124.256	23.58
1994-10-25	0	121.755	25.58
1994-10-26	3.86	118.323	18.66
1994-10-27	9.13	123.464	22.03
1994-10-28	2.9	142.223	15.59
1994-10-29	0.64	123.13	15.04
1994-10-30	4.21	120.699	16.02
1994-10-31	4.09	133.824	20.49
1994-11-01	0	126.799	15.19
1994-11-02	10.99	140.918	14.74
1994-11-03	9.76	145.717	16.68
1994-11-04	8.45	162.277	16.61
1994-11-05	10.88	154.94	14.83
1994-11-06	12.34	210.682	14.47
1994-11-07	24.75	198.651	10.03
1994-11-08	9.59	200.191	13.52
1994-11-09	5.12	160.449	20.28
1994-11-10	0.23	143.517	27.17
1994-11-11	0	131.606	29.32
1994-11-12	0	126.167	17.54
1994-11-13	0.53	126.192	17.42
1994-11-14	0.32	121.747	21.34
1994-11-15	0.14	117.417	17.41
1994-11-16	0	116.757	24.14
1994-11-17	0	113.619	25.37
1994-11-18	0	111.05	26.89
1994-11-19	0	108.275	29.4
1994-11-20	18.38	151.224	20.69
1994-11-21	21.9	223.946	14.27
1994-11-22	1.84	173.677	17.11
1994-11-23	0.51	141.74	22.29
1994-11-24	0	126.358	24.82
1994-11-25	0	119.291	27.97
1994-11-26	0	113.799	32.84
1994-11-27	0	109.573	31.07
1994-11-28	0	108.394	22.14
1994-11-29	0	109.484	24.42
1994-11-30	11.91	121.905	15.48
1994-12-01	0	114.56	22.2
1994-12-02	0	110.86	26
1994-12-03	0	106.475	28.03
1994-12-04	0	104.471	29.43
1994-12-05	0	100.385	32.22
1994-12-06	0	96.321	32.73
1994-12-07	0	93.28	31.43
1994-12-08	2.54	90.363	17.72
1994-12-09	0.02	90.725	21.34
1994-12-10	0	95.086	24.53
1994-12-11	0	92.316	29.1
1994-12-12	0	90.935	31.49
1994-12-13	0	86.56	34.42
1994-12-14	0	81.948	25.44
1994-12-15	0	81.75	28.73
1994-12-16	0	81.306	30.83
1994-12-17	0	80.398	29.99
1994-12-18	0	78.077	32.23
1994-12-19	0	76.898	33.37
1994-12-20	0	75.82	30.79
1994-12-21	0	76.761	26.74
1994-12-22	4.33	78.001	21.26
1994-12-23	1.89	87.935	23.05
1994-12-24	0.09	85.849	22.92
1994-12-25	0	82.337	26.44
1994-12-26	0	79.059	28.54
1994-12-27	0	77.487	27.74
1994-12-28	0	75.064	35.4
1994-12-29	0	72.421	22.03
1994-12-30	0	69.201	24.18
1994-12-31	0	70.032	28.59
1995-01-01	0.05	37.153	27.26
1995-01-02	0.03	70.803	27.46
1995-01-03	0	69.346	27.7
1995-01-04	0	67.516	29.35
1995-01-05	0.12	67.506	24.52
1995-01-06	17.23	66.374	22.78
1995-01-07	13.11	100.686	18.64
1995-01-08	0.19	147.098	24.1
1995-01-09	6.58	101.225	27.8
1995-01-10	0.38	81.558	24.62
1995-01-11	6.71	78.672	30.59
1995-01-12	0	102.177	31.56
1995-01-13	0	81.218	34
1995-01-14	0.1	72.309	32.02
1995-01-15	0.15	68.439	26.8
1995-01-16	1.36	67.266	28.99
1995-01-17	0.02	69.724	27.65
1995-01-18	0.11	67.724	28.65
1995-01-19	0	65.293	30.78
1995-01-20	13.18	62.15	19.3
1995-01-21	21.61	107.743	16.44
1995-01-22	0	174.882	22.32
1995-01-23	5.4	101.589	23.24
1995-01-24	0	77.485	27.95
1995-01-25	0.07	71.853	25.94
1995-01-26	0	67.481	25.08
1995-01-27	1.26	67.211	28.39
1995-01-28	8.18	66.695	22.98
1995-01-29	9.79	92.273	24.89
1995-01-30	4.82	111.427	25.69
1995-01-31	6.92	65.321	20.22
1995-02-01	0.02	61.948	25.69
1995-02-02	0	73.54	27.45
1995-02-03	6.62	70.839	21.84
1995-02-04	0	110.076	24.14
1995-02-05	0.02	80.177	18.32
1995-02-06	15.67	68.774	17.6
1995-02-07	0	65.826	22.24
1995-02-08	0	63.473	22.54
1995-02-09	0	61.923	20.95
1995-02-10	0	61.198	22.77
1995-02-11	0	58.344	27.39
1995-02-12	0	57.068	27.6
1995-02-13	0	56.441	27.78
1995-02-14	0.39	54.906	29.07
1995-02-15	0.07	55.356	27.69
1995-02-16	0	55.691	24.02
1995-02-17	3.25	54.765	24.08
1995-02-18	0	54.585	25.14
1995-02-19	0	53.429	23.95
1995-02-20	0	52.477	25.4
1995-02-21	0.56	52.468	26.6
1995-02-22	0.54	51.812	27.19
1995-02-23	0	49.798	28.97
1995-02-24	0	48.672	30.72
1995-02-25	0.99	47.897	32.69
1995-02-26	0	48.99	32.76
1995-02-27	0	49.433	29.02
1995-02-28	2.49	49.433	24.32
1995-03-01	0.7	49.433	25.55
1995-03-02	0	52.867	25.57
1995-03-03	0	49.244	26.54
1995-03-04	0	47.068	25.13
1995-03-05	0	46.308	27.79
1995-03-06	0	45.99	30.57
1995-03-07	0	45.595	29.91
1995-03-08	9.49	44.823	25.35
1995-03-09	1.82	49.755	19.95
1995-03-10	3.64	68.685	22.37
1995-03-11	0	64.557	24.88
1995-03-12	0	53.032	18.07
1995-03-13	3.73	49.598	19.42
1995-03-14	0	48.83	19.29
1995-03-15	0.04	52.471	17.6
1995-03-16	0	52.015	22.73
1995-03-17	0.03	51.342	24.29
1995-03-18	0.21	49.446	18.7
1995-03-19	2.34	48.759	17.75
1995-03-20	7.24	63.527	20.29
1995-03-21	0.11	64.259	22.14
1995-03-22	1.35	56.497	20.72
1995-03-23	0.12	55.087	20.97
1995-03-24	0	54.467	17.95
1995-03-25	4.84	52.677	16.24
1995-03-26	0	61.49	18.09
1995-03-27	5.06	65.415	16.69
1995-03-28	0.28	56.645	16.02
1995-03-29	0.1	58.588	16.98
1995-03-30	2.17	56.861	16.98
1995-03-31	9	58.08	12.49
1995-04-01	2.12	59.588	13.94
1995-04-02	6.11	77.334	14.15
1995-04-03	2.96	79.707	17.2
1995-04-04	0.12	63.325	20.22
1995-04-05	25.73	109.739	13.94
1995-04-06	3.43	123.942	11.49
1995-04-07	20.21	173.194	9.05
1995-04-08	14.68	185.118	12.02
1995-04-09	3.55	169.323	12.33
1995-04-10	27.46	199.329	11.52
1995-04-11	3.94	170.357	15.13
1995-04-12	3.31	113.109	19.22
1995-04-13	0.05	94.323	18.62
1995-04-14	0.02	81.935	20.36
1995-04-15	0	75.75	20.47
1995-04-16	3.08	90.342	15.53
1995-04-17	43.56	241.318	12.72
1995-04-18	3.72	184.041	14.68
1995-04-19	10.21	124.149	12.29
1995-04-20	0.02	110.33	10.75
1995-04-21	0.1	97.093	13.59
1995-04-22	0	87.834	15.33
1995-04-23	0.05	82.823	16.17
1995-04-24	4.11	81.309	12.45
1995-04-25	0.04	85.816	15.59
1995-04-26	0.05	78.608	14.49
1995-04-27	0.33	80.007	14.22
1995-04-28	1.67	75.945	17
1995-04-29	0	73.805	20.92
1995-04-30	1.23	73.517	18.42
1995-05-01	32.81	76.678	14.35
1995-05-02	18.34	193.58	15.21
1995-05-03	0.04	205.931	10.47
1995-05-04	9.52	130.609	12.79
1995-05-05	2.59	123.167	12.55
1995-05-06	0.18	101.38	14.05
1995-05-07	0	92.552	14.89
1995-05-08	0	87.53	14.89
1995-05-09	0	84.943	12.48
1995-05-10	1.46	82.853	14.44
1995-05-11	4.26	81.851	15.91
1995-05-12	0.38	88.869	19.78
1995-05-13	45.65	85.504	15.22
1995-05-14	5.1	231.032	12.48
1995-05-15	15.34	155.88	11.09
1995-05-16	0	110.776	13.98
1995-05-17	0	100.117	13.82
1995-05-18	0	95.441	15.34
1995-05-19	0	91.027	12.95
1995-05-20	0	87.899	14.07
1995-05-21	0	86.7	14.14
1995-05-22	0.01	84.98	14.83
1995-05-23	0	83.789	13.53
1995-05-24	0	81.692	13.6
1995-05-25	34.29	80.182	10.48
1995-05-26	5.04	176.862	9.43
1995-05-27	6.42	158.372	9.44
1995-05-28	13.92	169.473	12.07
1995-05-29	31.66	232.496	11.58
1995-05-30	0	164.444	9.13
1995-05-31	0	128.477	12.69
1995-06-01	0	115.067	13.02
1995-06-02	0	104.027	12.47
1995-06-03	0	100.907	13.24
1995-06-04	0	98.847	13.04
1995-06-05	0	96.455	12.1
1995-06-06	8.57	117.579	11
1995-06-07	25.88	178.19	12.06
1995-06-08	14.58	228.514	13.12
1995-06-09	27.55	339.164	13.87
1995-06-10	27.42	397.716	12.58
1995-06-11	11.39	358.265	10.47
1995-06-12	27.22	501.62	9.9
1995-06-13	3.1	329.311	10.2
1995-06-14	2.17	229.494	8.7
1995-06-15	0.04	201.896	10.04
1995-06-16	0.72	180.441	9.47
1995-06-17	9.5	234.102	6.44
1995-06-18	5.99	232.035	10.33
1995-06-19	15.4	341.085	10.45
1995-06-20	1.98	229.095	9.48
1995-06-21	5.36	208.102	7.85
1995-06-22	0.65	201.798	8.94
1995-06-23	0	177.311	9.77
1995-06-24	0	166.689	8.15
1995-06-25	0	164.361	11.34
1995-06-26	0	156.106	11.64
1995-06-27	5.52	166.906	9.68
1995-06-28	1.93	159.146	6.77
1995-06-29	10.44	210.997	7.73
1995-06-30	8.88	190.891	8.63
1995-07-01	15.9	217.124	8.93
1995-07-02	6.39	270.082	7.77
1995-07-03	19.4	286.059	10.35
1995-07-04	2.88	258.647	9.9
1995-07-05	3.58	252.027	6.37
1995-07-06	2.97	205.186	8.77
1995-07-07	5.65	199.128	8.64
1995-07-08	0.12	214.984	5.88
1995-07-09	0	186.506	4.58
1995-07-10	0	176.899	3.69
1995-07-11	7.7	169.625	6.5
1995-07-12	7.16	180.06	9.63
1995-07-13	5.78	206.311	8.68
1995-07-14	18.52	210.906	8.9
1995-07-15	1.82	321.167	9.08
1995-07-16	6.79	230.871	9.75
1995-07-17	9.35	206.446	9.8
1995-07-18	14.16	245.341	7.77
1995-07-19	13.48	333.673	7.29
1995-07-20	5.73	263.384	8.18
1995-07-21	1.86	263.487	5.5
1995-07-22	12.02	230.506	8.22
1995-07-23	6.51	255.87	9.66
1995-07-24	12.91	258.338	8.27
1995-07-25	1.6	265.208	7.19
1995-07-26	1.54	251.436	7.5
1995-07-27	0	229.207	9.65
1995-07-28	0.09	215.445	7.08
1995-07-29	8.68	209.131	7.84
1995-07-30	6.09	235.47	6.42
1995-07-31	14.86	239.117	7.35
1995-08-01	5.23	227.084	7.02
1995-08-02	25.1	276.288	6.77
1995-08-03	6.18	338.752	5.28
1995-08-04	18	337.869	8.82
1995-08-05	2.07	414.631	8.99
1995-08-06	7.11	360.777	6.95
1995-08-07	35.99	383.693	8.25
1995-08-08	4.71	694.372	8.16
1995-08-09	2.7	608.958	9.68
1995-08-10	0	448.913	10.62
1995-08-11	0	394.356	10.11
1995-08-12	0	354.021	11.41
1995-08-13	0	322.41	11.56
1995-08-14	0	300.231	13.26
1995-08-15	0	285.271	14.45
1995-08-16	0	269.304	15.54
1995-08-17	0.02	260.518	17.03
1995-08-18	0	249.774	17.56
1995-08-19	0	238.131	16.87
1995-08-20	0	232.562	18.21
1995-08-21	9.09	226.858	15.63
1995-08-22	0.77	238.993	13.76
1995-08-23	0.06	232.603	14.84
1995-08-24	0	217.602	15.87
1995-08-25	0.06	207.823	20.2
1995-08-26	0.58	202.338	13.64
1995-08-27	1.61	198.083	11.04
1995-08-28	2.83	195.786	12.77
1995-08-29	0	194.351	14.21
1995-08-30	0	189.746	14.58
1995-08-31	1.55	186.171	7.76
1995-09-01	5.6	205.118	9.88
1995-09-02	0.19	185.824	11.79
1995-09-03	0	179.089	12.18
1995-09-04	2.17	177.983	9.77
1995-09-05	5.57	197.877	5.42
1995-09-06	9.88	207.088	8.63
1995-09-07	3.25	236.121	9.3
1995-09-08	0.44	200.785	7.97
1995-09-09	3.33	193.18	11.88
1995-09-10	0	183.826	12.2
1995-09-11	5.29	178.218	12
1995-09-12	0	174.316	13.13
1995-09-13	0	165.923	15.24
1995-09-14	1.36	176.692	12.27
1995-09-15	14.88	201.142	14.54
1995-09-16	0	169.224	16.13
1995-09-17	0	159.956	15.92
1995-09-18	0	156.127	17.37
1995-09-19	5.81	173.903	19.69
1995-09-20	2.21	158.708	15.4
1995-09-21	3.42	163.834	10.92
1995-09-22	6.03	158.053	12.67
1995-09-23	0	158.081	14.3
1995-09-24	17.06	202.361	10.95
1995-09-25	12.27	186.759	14.03
1995-09-26	0	157.365	14.38
1995-09-27	0	148.012	16.48
1995-09-28	0	143.59	14.17
1995-09-29	0	141.838	12.89
1995-09-30	0	140.524	16.28
1995-10-01	0.06	141.476	19.89
1995-10-02	2.19	140.557	13.98
1995-10-03	6.91	140.504	10.74
1995-10-04	6.34	180.259	13.07
1995-10-05	0	173.247	16.33
1995-10-06	5.68	148.297	13.99
1995-10-07	0	160.368	14.18
1995-10-08	8.29	143.617	12.78
1995-10-09	8.34	174.008	16.27
1995-10-10	0	144.934	18.63
1995-10-11	4.33	139.08	16.29
1995-10-12	13.83	146.621	22.22
1995-10-13	9.45	191.361	13.28
1995-10-14	14.57	183.588	11.85
1995-10-15	1.29	244.561	14.69
1995-10-16	7.65	179.883	18.43
1995-10-17	0	156.553	22.63
1995-10-18	0.12	148.336	18.38
1995-10-19	0.79	144.969	28.03
1995-10-20	13.72	143.652	10.45
1995-10-21	0.22	157.783	10.32
1995-10-22	22.35	152.349	12.64
1995-10-23	20.44	185.187	15.66
1995-10-24	0	206.524	16.22
1995-10-25	0	161.099	16.9
1995-10-26	0	146.501	16.53
1995-10-27	0	141.608	17.19
1995-10-28	0.11	138.191	17.4
1995-10-29	0	135.602	17.1
1995-10-30	0.43	133.961	14.44
1995-10-31	0	132.894	18.35
1995-11-01	0.02	130.676	22.05
1995-11-02	2.02	128.693	22.47
1995-11-03	3.1	130.399	19.87
1995-11-04	6.31	128.932	19
1995-11-05	10.86	140.535	16.29
1995-11-06	11.02	199.278	14.53
1995-11-07	14.62	201.658	14.27
1995-11-08	24.69	204.903	19.17
1995-11-09	0	148.104	21.73
1995-11-10	0.99	138.226	16.8
1995-11-11	1.22	130.665	15.97
1995-11-12	0	131.833	19.71
1995-11-13	0.41	125.088	21.23
1995-11-14	0.18	122.223	18.54
1995-11-15	3.96	128.025	17.19
1995-11-16	0.08	128.704	23.32
1995-11-17	1.05	122.963	25.05
1995-11-18	0.99	122.641	21.48
1995-11-19	3.04	122.305	17.91
1995-11-20	0.43	116.144	20.28
1995-11-21	0.26	114.013	16.93
1995-11-22	35.49	187.286	17.33
1995-11-23	0.73	140.745	17.69
1995-11-24	0.34	120.862	16.63
1995-11-25	0	117.915	19.65
1995-11-26	0.04	114.204	25.59
1995-11-27	0	113.109	25.74
1995-11-28	0	110.939	25.27
1995-11-29	0.35	108.218	21.19
1995-11-30	0	109.157	23.89
1995-12-01	2.48	109.012	19.4
1995-12-02	0	108.381	23.14
1995-12-03	0	107.114	28.37
1995-12-04	0.36	103.562	18.65
1995-12-05	2.33	103.093	17.18
1995-12-06	2.12	107.211	16.99
1995-12-07	0.17	103.248	20.88
1995-12-08	0	101.256	25.95
1995-12-09	0	100.072	29.88
1995-12-10	0.51	97.764	18.74
1995-12-11	4.44	97.235	14.65
1995-12-12	4.63	100.911	14.98
1995-12-13	2.99	114.411	21.68
1995-12-14	0	115.88	23.42
1995-12-15	0	107.163	27.85
1995-12-16	0.06	101.497	23.75
1995-12-17	0	97.356	28.1
1995-12-18	0.49	96.425	19.64
1995-12-19	11.99	96.552	14.14
1995-12-20	58.74	192.003	15.48
1995-12-21	4.76	558.492	19.28
1995-12-22	5.42	410.087	19.83
1995-12-23	0	198.181	19.04
1995-12-24	0	151.812	19.57
1995-12-25	0	137.678	23.26
1995-12-26	0	130.561	25.76
1995-12-27	0.05	124.814	25.36
1995-12-28	0.06	119.397	22.42
1995-12-29	0	115.626	26.29
1995-12-30	0.06	115.779	28.23
1995-12-31	0	112.454	28.49
1996-01-01	33.21	108.936	23.03
1996-01-02	29.84	222.552	18.77
1996-01-03	9.09	180.776	21.9
1996-01-04	0	153.047	22.1
1996-01-05	0	130.565	25.5
1996-01-06	2.17	133.947	27.42
1996-01-07	0	156.529	26.14
1996-01-08	0.82	124.83	24.01
1996-01-09	4.47	118.276	24.65
1996-01-10	1.17	129.126	26.32
1996-01-11	0.06	117.896	27.73
1996-01-12	0.05	111.334	27.77
1996-01-13	0.04	106.672	29.88
1996-01-14	0	104.862	33.17
1996-01-15	0.16	101.519	29.38
1996-01-16	0	99.355	25.26
1996-01-17	0	96.321	28.88
1996-01-18	0.05	96.598	28.6
1996-01-19	1.17	95.769	24.52
1996-01-20	1.83	95.036	27.46
1996-01-21	11.39	102.976	19.73
1996-01-22	5.46	120.279	21.49
1996-01-23	0	99.52	26.02
1996-01-24	27.35	96.334	24.91
1996-01-25	13.78	207.107	16.4
1996-01-26	7.78	220.188	20.59
1996-01-27	0	124.601	21.79
1996-01-28	0	109.184	25.75
1996-01-29	0.38	104.793	23.9
1996-01-30	0	100.856	26.88
1996-01-31	0.19	99.86	22.9
1996-02-01	1.52	111.89	17.68
1996-02-02	9.67	106.035	19.03
1996-02-03	0.02	99.602	20.23
1996-02-04	0	96.486	25.03
1996-02-05	0	94.94	27.64
1996-02-06	0	94.289	25.44
1996-02-07	0	97.975	31.48
1996-02-08	0	199.824	17.16
1996-02-09	22.09	1062.26	12.82
1996-02-10	47.49	627.701	17.57
1996-02-11	1.9	291.728	15.72
1996-02-12	52.35	213.225	16.64
1996-02-13	0	182.523	22.14
1996-02-14	0	164.834	25.63
1996-02-15	0	153.709	25.36
1996-02-16	0	145.676	25.49
1996-02-17	0	140.217	27.46
1996-02-18	0	137.157	26.33
1996-02-19	0	134.731	25.36
1996-02-20	0	132.059	27.23
1996-02-21	0	128.594	26.38
1996-02-22	0	125.044	26.72
1996-02-23	0	123.056	25
1996-02-24	0.05	120.285	26.52
1996-02-25	0	118.405	26.41
1996-02-26	0	123.098	28.39
1996-02-27	1.45	195.962	22.56
1996-02-28	29.2	217.571	13.79
1996-02-29	16.06	147.852	18.21
1996-03-01	0	147.852	19.13
1996-03-02	0.25	139.163	21.73
1996-03-03	0.04	134.493	22.12
1996-03-04	0.45	126.845	23.94
1996-03-05	0	121.682	26.08
1996-03-06	0	119.252	27.94
1996-03-07	0.52	116.824	19.2
1996-03-08	0	114.474	19.86
1996-03-09	0	113.311	21.91
1996-03-10	0	112.912	23.54
1996-03-11	0	111.05	23.33
1996-03-12	0	109.968	25.82
1996-03-13	0	109.497	28.92
1996-03-14	0	107.619	24.11
1996-03-15	1.02	106.467	27.76
1996-03-16	39.43	104.541	19.93
1996-03-17	6.66	217.287	15.58
1996-03-18	4.59	174.534	15.23
1996-03-19	0.17	126.497	18.37
1996-03-20	4.61	121.628	13.62
1996-03-21	2.84	129.947	15.12
1996-03-22	0.55	124.736	17.9
1996-03-23	0	136.761	20.98
1996-03-24	0	117.824	24.02
1996-03-25	0	114.61	26.13
1996-03-26	0.4	111.148	24
1996-03-27	0.18	108.564	24.34
1996-03-28	0.01	106.771	25.66
1996-03-29	0	107.156	25.57
1996-03-30	30.68	107.105	18.48
1996-03-31	5.4	198.9	14.3
1996-04-01	2.55	162.973	15.83
1996-04-02	0.27	127.465	15.3
1996-04-03	0.98	125.708	16.36
1996-04-04	0.1	126.162	16.82
1996-04-05	1.17	124.681	17.66
1996-04-06	0.76	122.222	22.16
1996-04-07	15.47	158.621	15.89
1996-04-08	2.22	169.384	13.51
1996-04-09	6.07	154.225	12.47
1996-04-10	0.81	148.031	12.94
1996-04-11	3.02	192.331	12.26
1996-04-12	25.23	267.377	17.19
1996-04-13	0.37	163.488	14.55
1996-04-14	33.33	350.002	12.53
1996-04-15	17.65	418.202	13.87
1996-04-16	9.04	230.951	12.72
1996-04-17	20.05	416.126	9.7
1996-04-18	16.98	798.016	11.78
1996-04-19	9.57	624.059	13.55
1996-04-20	1.06	409.753	15.82
1996-04-21	0.07	309.529	15.49
1996-04-22	0.68	270.496	16.6
1996-04-23	0	246.616	17.33
1996-04-24	0	225.48	18.07
1996-04-25	0.34	210.946	16.13
1996-04-26	0.38	203.502	17.69
1996-04-27	0.33	191.851	13.84
1996-04-28	0.41	182.329	14.04
1996-04-29	0.78	172.847	14.76
1996-04-30	0	167.185	15.97
1996-05-01	0	162.324	19.1
1996-05-02	0.01	160.361	19.66
1996-05-03	0.07	156.05	20.18
1996-05-04	0	152.095	18.51
1996-05-05	4.76	148.664	15.27
1996-05-06	12.38	154.107	15.3
1996-05-07	0.67	174.222	14.9
1996-05-08	0.05	166.152	14.22
1996-05-09	0	154.894	16.69
1996-05-10	0	148.165	18.02
1996-05-11	0	145.905	18.71
1996-05-12	17.48	142.421	11.99
1996-05-13	9.66	181.984	11.14
1996-05-14	0	207.178	11.56
1996-05-15	0	158.81	12.39
1996-05-16	0.03	148.801	13.99
1996-05-17	0	145.069	14.67
1996-05-18	0	140.999	14.07
1996-05-19	0	138.69	12.83
1996-05-20	0.53	140.096	11.83
1996-05-21	0	138.504	11.7
1996-05-22	0.14	135.904	11.19
1996-05-23	2.1	135.209	11.91
1996-05-24	0.33	146.671	11.8
1996-05-25	0.08	137.627	12.33
1996-05-26	0	135.019	11.69
1996-05-27	0	134.234	10.21
1996-05-28	0.57	132.391	10.46
1996-05-29	0.21	132.234	11.14
1996-05-30	0.02	136.37	12.2
1996-05-31	0	133.292	12.17
1996-06-01	0	128.353	14.07
1996-06-02	2.06	132.276	13.43
1996-06-03	0.14	129.767	13.4
1996-06-04	45.34	335.349	11.87
1996-06-05	0	173.371	8.63
1996-06-06	4.96	168.78	8.9
1996-06-07	3.66	177.663	9.49
1996-06-08	3.61	156.181	8.1
1996-06-09	1.17	150.403	9.84
1996-06-10	0.22	147.432	10.72
1996-06-11	0.59	140.409	10.93
1996-06-12	0	137.733	10.93
1996-06-13	0.06	136.274	10.6
1996-06-14	0.13	135.924	11.01
1996-06-15	0.16	135.107	9.41
1996-06-16	0	134.292	12.2
1996-06-17	1.1	131.798	10.83
1996-06-18	14.05	154.266	10.47
1996-06-19	6.29	174.985	10.04
1996-06-20	6.89	171.948	12.93
1996-06-21	0	148.457	11.69
1996-06-22	0	139.155	12.19
1996-06-23	25.84	312.228	9.6
1996-06-24	38.17	848.671	10.83
1996-06-25	1.4	421.302	10.29
1996-06-26	6.39	366.171	8.3
1996-06-27	14.61	348.043	9.14
1996-06-28	0.25	266.944	7.24
1996-06-29	16.48	320.025	8.84
1996-06-30	28.07	540.304	11.13
1996-07-01	0.26	487.459	8.4
1996-07-02	8.65	369.633	9.64
1996-07-03	0.14	382.992	10.5
1996-07-04	0.02	294.25	10.31
1996-07-05	18.68	269.682	9.41
1996-07-06	6.84	350.281	8.08
1996-07-07	13.91	367.256	8.85
1996-07-08	2.05	437.342	8.83
1996-07-09	0	348.512	7.93
1996-07-10	0.06	293.578	6.31
1996-07-11	0.33	276.444	4.49
1996-07-12	0.72	268.833	5.31
1996-07-13	1.42	260.184	7.83
1996-07-14	1.85	251.95	9.26
1996-07-15	4.84	241.381	9.08
1996-07-16	1.15	258.608	9.98
1996-07-17	3.22	254.794	6.57
1996-07-18	3.18	239.527	9.27
1996-07-19	11.77	258.442	10.71
1996-07-20	26.01	331.841	8.66
1996-07-21	13.84	468.115	8.55
1996-07-22	6.33	491.066	9.64
1996-07-23	1.76	402.986	9.02
1996-07-24	16.45	340.685	10.22
1996-07-25	0.75	422.339	8.43
1996-07-26	0.73	353.951	9.75
1996-07-27	0	303.827	8.09
1996-07-28	6.46	281.228	10.5
1996-07-29	10.19	297.019	9.64
1996-07-30	30.26	299.004	9.79
1996-07-31	9.1	814.863	8.51
1996-08-01	25.62	1112.352	10.94
1996-08-02	13.92	1272.546	10.53
1996-08-03	15.07	1081.784	11.5
1996-08-04	8.42	967.178	9.42
1996-08-05	13.24	892.987	9.33
1996-08-06	4.62	808.226	8.33
1996-08-07	13.11	761.443	7.37
1996-08-08	6.68	899.494	7.19
1996-08-09	2.42	764.994	9.12
1996-08-10	4.84	739.607	10.98
1996-08-11	1.76	787.674	9.94
1996-08-12	2	735.62	11.09
1996-08-13	0.55	663.359	14.07
1996-08-14	7.13	630.04	11.86
1996-08-15	6.38	603.025	9.75
1996-08-16	0.18	616.816	10.61
1996-08-17	0.02	558.694	10.55
1996-08-18	5.75	531.435	7.03
1996-08-19	4.71	530.543	8.15
1996-08-20	1.55	520.554	9.62
1996-08-21	0.54	497.002	9.47
1996-08-22	0.6	469.237	7.41
1996-08-23	4.23	436.103	9.4
1996-08-24	3.75	458.016	11.6
1996-08-25	2.32	426.7	12.66
1996-08-26	0.88	405.32	14.11
1996-08-27	10.98	372.591	13.95
1996-08-28	9.6	406.104	12.52
1996-08-29	5.18	413.718	13.51
1996-08-30	0.95	384.251	12.89
1996-08-31	0	349.302	12.19
1996-09-01	0	333.499	13.9
1996-09-02	1.54	357.836	9.31
1996-09-03	16.74	555.891	11.19
1996-09-04	4.57	503.399	12.91
1996-09-05	11.2	471.602	11.29
1996-09-06	8.13	466.771	11.07
1996-09-07	3.37	423.312	13.5
1996-09-08	5.55	417.492	11.34
1996-09-09	5.13	404.66	12.31
1996-09-10	11.74	464.584	11.9
1996-09-11	3.23	406.695	13.28
1996-09-12	15.31	476.292	8.84
1996-09-13	9.55	487.277	8.94
1996-09-14	21.3	589.519	12.2
1996-09-15	0.88	489.404	14.57
1996-09-16	2.01	421.974	23.27
1996-09-17	0	389.43	14.87
1996-09-18	0	376.69	20.69
1996-09-19	3.81	386.691	15.71
1996-09-20	13.87	440.893	11.1
1996-09-21	2.96	422.257	10.61
1996-09-22	0.06	371.357	12.65
1996-09-23	0.92	345.226	13.09
1996-09-24	1.24	344.637	14.39
1996-09-25	9.03	375.607	11.79
1996-09-26	0	336.35	12.67
1996-09-27	6.83	377.865	11.59
1996-09-28	0	321.932	14.82
1996-09-29	15.66	413.416	14.84
1996-09-30	30.47	573.371	9.74
1996-10-01	63.26	781.08	12.08
1996-10-02	4.9	1124.145	13.62
1996-10-03	1.49	728.807	15.48
1996-10-04	2.88	567.977	19.32
1996-10-05	7.87	526.863	12.46
1996-10-06	17.53	531.334	14.09
1996-10-07	2.3	575.967	14.84
1996-10-08	0.05	472.158	16.5
1996-10-09	0	449.282	16.52
1996-10-10	0.02	434.306	23.66
1996-10-11	0	421.333	26.38
1996-10-12	5.87	403.823	13.76
1996-10-13	0.64	415.527	15.07
1996-10-14	0.77	416.897	18.19
1996-10-15	0	381.439	21.29
1996-10-16	0	369.122	18.17
1996-10-17	9.72	364.452	16.65
1996-10-18	0	398.229	16.61
1996-10-19	0	350.105	12.98
1996-10-20	14.27	363.414	12.32
1996-10-21	2.28	420.568	15.82
1996-10-22	0	352.277	19.45
1996-10-23	0	332.61	21.27
1996-10-24	0	323.883	23.56
1996-10-25	0	313.364	21.18
1996-10-26	0.19	308.154	17.36
